N5325BAINITE,N5440MARTENSITE
2.40425532436992,1.4935900368976303
1.5714285714285714,2.2608694771941154
1.6933333256569896,2.6190476616444567
1.6,1.9298245563534526
2.0,3.039999946946594
1.8163264065882514,3.8999998882480535
2.1558443262567826,1.5128206225463519
1.4166666853986,2.4891307082111607
1.8749998656827624,1.6562499267915087
2.2857142857142856,2.0151516964036023
1.700000060691466,2.958333582502875
2.2499999578531473,1.307692347594652
1.5999998381561016,2.857142857142857
1.741935568223017,4.2
1.2000000269739848,1.6020407676423247
1.8000000539479661,1.7777777777777777
2.444444332748774,3.1278192346746474
1.5483870293444595,3.239999880825048
1.3499998773823674,1.299999919078051
2.27272732359264,2.1666668641185733
3.1000001078959323,2.0
1.000000103746095,1.3571427883316707
2.183908462929663,1.9663866197977402
2.8,3.321120728643671
1.7217390297506296,6.144927958179889
1.299999919078051,1.575129538680134
1.1428571153326683,1.1818182598421016
1.2222222222222223,2.994444854873569
3.1984128648467633,1.3636363970751864
2.184615298413325,2.2743904162985085
2.7380953707377085,3.4801759307846627
1.8333333333333333,2.9891308823742824
1.5714285714285714,1.9795918067573668
1.8653846640795009,2.393939605853464
1.7999997842081357,2.5022222965433167
1.1428571153326683,4.676470858415492
1.0307692609754884,1.821782260680351
1.8571428571428572,3.7142857693346634
2.100000114639436,1.25
1.5172414235935445,2.279999910732817
1.5,1.1666666292027996
1.7777776924850601,2.169491713036891
1.7142857142857142,1.1818182598421016
5.200000028433076,2.9374996181577786
1.5000002154131096,1.2307691828864176
2.020833325382168,2.7189544466659994
2.099999838156102,2.118644172618889
2.8413791327683264,2.6136363069873223
2.0681815471852896,1.454545343082712
1.0588234360761803,3.769230894144857
1.5555555555555556,1.9307957444687482
1.5238095018504423,2.3333333333333335
1.7575759540526903,1.888889055394977
1.000000103746095,2.856353158770835
2.1250000289626527,2.4285714285714284
2.0,2.1111110944605023
1.5538463371922335,4.2765958626958795
1.2222222329920547,2.0724637560374193
2.857142802093913,3.2011496854361265
2.4285714285714284,2.621145221460592
1.125,2.0
1.769230519017346,1.1566263241008519
1.5454545343082713,2.6308725672418483
1.5714285714285714,2.540000152587891
1.229357806211265,3.6666666666666665
1.7142857142857142,2.228571328873557
1.875,1.868421352174318
3.059523791672727,1.2142857142857142
1.1666666292027996,1.0625000737569923
2.0188680928655263,2.178947599709964
2.142857142857143,3.911111331515821
2.2499999578531473,1.9166666195450528
2.3333333333333335,3.614285678795893
1.6999999460520339,3.2272726471000133
3.277777687320549,2.70652179707827
2.1666666335529765,1.0
1.8571428571428572,2.0
1.0909090909090908,1.8571428571428572
2.2499999578531473,1.8999998853605642
2.1904761140193325,2.4444444444444446
2.142857142857143,2.5217393184785233
1.0769230609621392,3.145299458414288
1.8222221792520417,2.9722225708955614
2.0172413437547045,1.1022726846912814
1.7692307692307692,2.3636362744661694
2.4000000539479696,2.8556700544249916
1.8666667738945317,3.7804878222348735
2.1818182243067095,2.9666665369139884
1.9210525795423676,2.882352651836159
3.3643894634390894,2.3999997285795347
1.3292682395292645,1.8399999666742968
1.5600000238837808,2.0285714742222414
1.5714285714285714,2.5581394214124713
1.7999997842081357,3.65938894438078
1.7499999438041995,1.472222331502965
1.0,3.473684009683258
2.354167019044872,1.7076921985027012
2.5,2.281249819544398
1.5454545343082713,1.6923077561514432
2.358490636479658,1.6666668664739726
2.350000077366739,3.4999998785581354
1.641025684920458,3.090909063043407
3.184615434813483,2.4117646348000923
2.2399997683878485,1.9719628919180598
2.1052631578947367,2.8055552537633384
1.4615383657728354,2.1789475157478635
4.101449087944296,3.8796293709310716
2.3444443391114937,2.9781022374790163
1.7999998817112595,2.0
1.9756097651792015,2.1052630636021448
1.0,1.615384695189304
2.1964286050105257,2.3333333333333335
1.5000000558227542,4.499999662825196
2.0,2.4000000550163456
1.5,1.9428569366457809
1.0666665587707345,2.6999998583865796
1.924528384087389,1.1340205065811244
1.2500001264405582,1.3068181309060825
2.480000102359078,1.2666665048227683
1.3,2.756505373742728
1.6,1.2500000561958005
1.5,4.615384388256494
1.5000000842937056,1.8181818627669153
1.7848100495523804,2.873015682703834
1.3999998921040677,1.6999999460520339
1.25,1.6521740302246348
1.5714285714285714,2.375
1.0,2.7560972950578386
1.9090908087744407,2.8333333333333335
2.0,1.1904762194895329
2.3749999367797208,2.395833368997872
2.1184212387924806,3.787878568945303
1.0,2.250000128944565
2.148148063246382,1.1
1.4444444444444444,2.549707186899114
2.0217391509958915,1.0959999723506004
2.1194028804564304,1.4848484384056784
2.444444498686197,1.4117649021993393
1.6923075805811398,2.6086959940956946
1.8999997572341525,3.899999827323918
2.0,2.142857142857143
1.481481541786301,2.3529411104723676
2.369230496256753,3.7222222501461397
1.4444443786271421,2.3269230528159857
2.3333333333333335,3.5000000888533633
3.657893951458989,1.888889055394977
1.9642857193011478,3.954545535321225
2.4285715348396186,2.209677441345845
2.6346154207760217,3.7432434768900618
1.9230768347493277,3.133333117541469
1.272727205849627,1.636363783721336
1.2307691828864176,2.7948718390581213
2.372548839738129,4.637362977448653
1.375000105367132,1.0
2.750000026656007,2.7619043170336024
1.857142987702898,3.028571653262885
1.888888934122184,3.0921052848805046
2.076922957216044,1.1111111111111112
2.875,2.442307470203582
2.2368421708107133,2.2857142857142856
1.25,2.542856873481949
2.199999946052034,1.0805369098700777
2.6603771774166587,1.7142857142857142
2.8333333333333335,1.6603772845778522
1.7317072536620046,2.897143216567183
2.094594653736149,1.1818181372330847
2.3908046022440503,2.8618420544874463
2.7761195573100346,4.4
1.8888890162415382,2.333333167473728
2.6666666666666665,2.0851063498062747
1.6086955186810976,2.0989847933297745
1.9487178003391898,2.6250000632202792
2.777778110789954,4.299999514468305
1.307692347594652,2.879999781634004
1.575471558426678,4.2992121702019475
1.5277777141014532,3.3749998431391797
2.8048782824988407,2.1249999642333486
1.0714286540019953,3.1043476589269843
1.3653846118401227,3.7272729153659
2.165289386506191,2.0
3.9655172559012954,1.1304348471071648
1.75,2.6666666666666665
2.9259259883609396,2.4666665843809845
1.8955224806322222,2.1428569899434144
2.8124999247701155,3.561475602621122
2.677419327667115,2.125
1.545454307533162,1.8571428705173474
1.272727205849627,2.3505151148879215
1.8181818555675608,1.4285714285714286
1.272727205849627,1.4615384615384615
1.272727205849627,1.5
1.1538461059633456,2.9893616518971147
1.3636363970751864,3.0714288466733177
1.0909090909090908,2.387096814632146
1.1538462256703736,2.6000001078959323
1.8666666841426665,1.2666665048227683
2.0,2.2340424487950346
2.616541362159926,5.9333333242179815
2.250000239244981,1.8783785511106579
1.1428571153326683,1.3478260426138242
2.3749999367797208,13.647223054786906
1.932927004325596,3.0655736569140064
1.1818181372330847,2.529411749651451
1.299999919078051,1.468085138762141
1.5555555555555556,2.3749999367797208
2.143999816963417,2.6000000134869925
2.3333332532419973,1.6874999683898604
2.4999999111466367,1.5576923526257243
1.3846153597550521,3.1791043206846457
1.3800000333649745,1.6842106208301588
1.875,2.083333178490081
2.347825899220311,3.4848483427215293
2.222222155619797,2.687500033241824
1.5848376872575196,3.5546218905091673
2.1666666666666665,1.9367088699736978
1.482142788700241,3.3913045519892218
2.384615466876172,3.034482618355531
3.1666666666666665,2.518367503541172
2.0144930047830893,1.7711865041425672
2.3249999057831747,2.357142683062803
1.6923077561514432,2.047618927945115
1.1666666292027996,2.301775001559578
4.4691356219981175,3.8780490010679682
1.8011363599336594,4.888889355105936
1.5000001611807023,2.589743672046776
1.3043477801247267,2.8750000210734266
2.8734177676893755,1.272727205849627
1.105263213934875,4.023809569531481
2.4666665197624447,2.8
2.3428572738551274,2.0
1.3999998921040677,3.3333333333333335
1.3636363970751864,2.3999997285795347
2.014285708005399,2.1527778449186847
2.099999838156102,1.7142859389771707
1.8333333333333333,1.0909090909090908
4.222222206491336,2.129629365256216
2.999999644586559,2.2444446346553177
1.3999998921040677,1.5611512190214185
1.4444444444444444,1.3333332584055992
1.9572192869955256,3.7142858531259995
2.571428806799069,2.1547619614122664
2.3333333333333335,1.8108107246435339
1.8750001896608375,2.58947383823881
3.0813954156032506,2.3414633657518764
2.266666561116931,3.5909088547484584
1.5833332022097988,2.8421052343094684
1.4285714285714286,3.0196075760850065
1.1186440367321382,1.9836063972383284
1.8999997572341525,1.625
4.0338978902982925,2.9450549016724397
1.9090908087744407,3.336283295938723
1.375,5.9483873076020215
1.0833333146014,2.0140842713628158
3.5000000842937053,1.5641026080510858
2.6296293751932125,2.4509806358840964
1.000000103746095,3.223880611548533
2.054945172036642,3.222222305475254
2.3421053312344196,2.5000002528811165
1.5833332022097988,2.1818181372330847
3.281690068102766,1.3214286584685986
2.727272677118319,1.633333250322334
1.2142857693346636,3.099999838156102
1.727272548932339,2.923076910458694
1.904761800909955,1.5714285714285714
2.6666668664739723,1.6708857042521745
1.272727205849627,3.1250003161013957
1.199999856138757,1.2727272727272727
1.6764706381191734,2.618791832270656
2.1666666666666665,3.0597015288713325
2.057143033299478,3.312500284765532
1.0666665587707345,4.1392406492455205
3.25,2.777777694524746
2.014084538717367,2.1000002225240073
2.142857142857143,2.3035714393231745
1.1666666292027996,2.6724141542287567
1.7142857142857142,2.543209838036476
2.0,2.7666667302449546
1.7894735365318075,1.0108695779351078
2.7999998730215703,1.222222338776484
1.6666666666666667,2.7826089408577266
2.0769230012137094,2.7916666540573503
1.3636363970751864,5.000000205956637
1.1544715614546077,2.2631579101408015
1.2307691828864176,2.6428570122971022
2.6415095529059522,2.7142855766633414
1.6363637255338304,2.9838704665421605
1.5000000585723092,1.454545343082712
2.1666666666666665,2.1250001475139846
1.2,1.319444505697869
2.3333330835742383,4.217391517870592
1.3,3.049999952019187
1.1599999351725894,3.1773194429381633
1.3333332584055992,1.3
1.4999998876083989,1.0
1.1428571153326683,1.1333332973680226
1.3999999865130075,2.375
1.8102189399840722,2.5
2.5000002132480796,2.3333334332369864
2.0,2.6250002318076904
2.6019417879474616,3.1666664321057825
1.1666666292027996,1.4999998876083989
1.6999999460520339,2.500000240274033
2.92592593671358,1.3125000316101396
1.7777777905872418,2.1379311205455447
2.1250001475139846,1.9629631183686453
2.142857142857143,1.1875
3.6666667415944008,3.272277127566513
1.700000060691466,5.071428441265807
1.375,2.8260872085293296
1.6842104731514507,1.2
1.8888887723346446,2.672131482006234
2.0,3.319999948387267
3.2368424504414626,3.2368420717348885
2.595238315058072,1.0833333146014
1.3333332584055992,2.142857142857143
1.0,1.432692375935812
1.6440679481921805,4.483606265386739
2.3333333333333335,2.2857142857142856
1.1,2.46753247531331
2.2333331874492344,1.5
1.801418719806313,2.242424340662709
1.1,2.1666666666666665
1.9047618942662825,2.5257731613979906
1.375,1.7142857142857142
1.918918789494954,2.0
1.4166666853986,1.17567580906375
2.0,4.152174428731397
1.1666666292027996,1.2674419334071982
1.0,3.1692306051938197
1.9250000286241953,2.3333333333333335
1.258064560509484,2.7045454926830343
1.4285714285714286,3.2187501708774033
1.2142857693346636,1.272727205849627
2.609091089960564,2.4999999111466367
2.1346154207760217,3.6666666666666665
2.354166883410035,1.2727272727272727
1.9687500705165573,2.911764679434413
2.147058905293044,3.528089670878645
2.926829370007056,2.3333333333333335
1.2857144496389654,1.9705883320454054
1.0999999727521623,2.2222224886319633
1.2666665048227683,2.859649227117186
2.5135133571069415,1.2702701204967406
1.2307691828864176,2.2090909607519364
2.2500002950279696,1.9999997989477731
1.344827599431223,4.208588794718936
1.920634701730705,1.967033050909316
2.5,1.0833333146014
2.2222222222222223,2.705882336700309
2.7575758928943808,3.5636364932893163
1.6428573130866178,1.7029702071398394
1.3000000539479661,2.399999880671764
1.7142857142857142,2.666666607431091
3.0263157177991977,1.8722045139886987
1.560975521156989,2.6333335494579595
2.973154254882583,2.4545453709483924
6.160551211816251,2.5694444482780288
2.4177216487871127,2.914110281989318
2.712328396470931,2.470588360734138
2.103448261835553,2.090909242309795
2.759999811006489,1.125
2.0,1.9090907455950865
3.1176471011152085,1.438596553916567
1.725000054566742,2.8333333333333335
2.8269227477388825,2.345454684782965
2.2549021366711837,1.8571428571428572
2.296296328672475,2.0666665587707342
2.146067477792786,1.7173914028974944
2.875000114945946,1.0588234749604613
1.7142857142857142,2.1724138789642744
1.5714285714285714,1.711111093017793
1.7777777325444828,1.7181818646467435
1.2500000561958005,3.0
1.4999998876083989,1.5
2.111110778098985,2.914285489965503
3.333332896695679,2.367346901369165
2.125,2.142857142857143
1.043478311860086,2.3958336354957566
2.6250000632202792,2.938775420272101
4.154285633468521,2.2777776329797126
2.4999999246054263,1.7428573880876814
1.0588235947466738,3.675675058257191
1.802469113020651,1.7368421466131945
2.21739126534758,3.682539816574562
2.6732676212134177,2.7547170625145987
3.813953470624518,1.8124999488007834
3.5714285714285716,5.578947106222422
2.199999946052034,1.7142857142857142
1.7761194102456646,1.714285574723155
2.5,2.844444394884891
2.37931043748774,2.155440391947056
1.2924529374858256,2.8199998995781104
2.1347514811539807,2.142857142857143
2.7499999245630162,3.866141631064582
1.8695649313895424,1.888889055394977
1.4166666853986,3.1612903346941503
2.0,1.7826088296236466
2.5942029583038084,2.3749998298648323
2.2105260985862643,1.2430555745724172
3.059701804267336,2.6565655030546527
2.952380425815649,2.173913123908517
1.8620688734745927,2.9722225708955614
3.181817811718252,1.6140351251623144
1.3999998921040677,1.4999998876083989
2.370370841974391,2.465116041396661
1.5999999280693786,1.08333332423125
1.5999999460520302,2.9599998129444116
1.0526315316901784,2.29629625314568
1.0714286540019953,3.855737745287308
3.114754152147243,1.5
2.0666665587707342,2.7685188156361527
2.428571538669327,1.6470588316498456
3.8115942860704912,1.597402735317449
2.3953487395812783,2.1788442487111697
2.9615384673551772,2.6153841737466386
1.1874999683898604,3.9700000753934446
2.0000001348699246,1.5454545343082713
1.5714285714285714,2.5714285714285716
4.254545579332767,1.1538461305792906
2.1651376880600903,2.1666666666666665
4.489050630473006,1.3333333333333333
2.1647940186395793,2.8750004119062837
1.0909090686165424,1.7953487282278162
1.6874999683898604,2.199999946052034
2.9859154414925215,2.437499972847514
3.000000168587411,2.5128205557142445
2.4,3.2834224579879083
1.6999999460520339,2.1320755337526487
1.6805554942554648,3.09374964996148
2.03703703164321,3.053333398944158
2.7380956235884675,3.294117765120041
2.4054052046806116,1.555555622157991
1.555555622157991,2.0
1.8571428571428572,2.3475178989063625
2.9999997837599235,2.0
1.5714285714285714,1.3999998921040677
2.0,1.7407406982898577
2.8461536082222314,2.857142857142857
1.4400000136478759,2.9799999250365894
2.4727274884721786,1.5
1.8400000464829849,2.4142855114122477
2.1000001279488476,2.775862626040271
3.9090909363402155,1.375
2.349999823723359,1.4461539853965206
2.203703523086203,2.3043479668155076
1.3372092472275956,1.7333331601337172
1.590909129921051,1.0
2.3333333333333335,1.890624824463617
3.345911983090281,2.6046510392943314
1.3999998921040677,1.272727205849627
1.888889055394977,1.679245330549804
2.123457144034189,1.6666666666666667
2.5384616646438176,1.5555555555555556
3.7222221650120453,2.1818181818181817
1.0833334269930008,2.88281248304655
2.2142854707176127,1.299999919078051
1.684210509607849,4.102564326270449
1.75,1.6923075408889492
1.0909090909090908,5.142856932335425
2.8679245678482292,2.0
1.6428569121471976,2.1666666666666665
1.8666665228054238,6.250000892693128
1.5714285714285714,2.392405365125516
2.40000022229961,3.7500000655153265
1.0909090686165424,1.9345793017864352
4.666667041305379,1.7244897140175524
3.037037508641058,3.912386549062996
1.5517240486668393,1.54545480553431
3.8695654954172976,1.7500001523200475
1.38461516116228,4.3184527956993
2.3636361797134673,2.511111109169333
1.75,1.3571427883316707
3.0000002564413144,1.2222222222222223
2.0,2.590908922673272
2.2857143529629966,1.2307691828864176
1.8333333707972004,3.6530612062337697
3.1739131922081905,2.6056336981347825
2.0624999458549804,1.927999877015455
1.6935483783253182,2.2222224886319633
1.3999998921040677,3.9914528176354325
1.7777777777777777,5.262294520902014
3.1333331390406522,1.0555555472302511
2.0,2.437499933359989
2.120000050665152,3.000000199027274
1.7857142778075483,1.6363636363636365
2.3846154521152405,2.384615375692949
3.9230768432722427,1.329411731848314
1.5999998381561016,2.7236841816490847
1.6049381174926387,1.4444444444444444
3.1228071497277243,1.2777777141014532
2.8333333333333335,2.4545453709483924
1.0,1.5697674627928246
3.785046124032224,1.2673268565434344
4.0,4.580645531734164
2.8,2.777777751450857
2.0,2.5428574056041304
2.1250001475139846,2.2222222222222223
2.6363636029248134,1.9459457640038567
1.272727205849627,3.7999997707211284
4.9852934925631365,2.1384616784171024
2.9318180867842676,1.299999919078051
1.7999997842081357,2.795918242805947
2.0491801346681453,2.3749999367797208
2.6111110474347865,2.500000076160012
1.9130435559273102,2.0476189025523355
3.000000168587411,1.1439394653685406
1.888889055394977,2.52941180595477
2.7464785881208167,2.500000115855926
1.6875000041650015,2.5000001685874054
2.121951198806754,1.874999975009991
2.153845898471177,1.6551723484441705
2.5106382700270946,1.5333331894720903
1.8999998853605642,2.7142858038263395
2.2499999416398504,3.015151615975512
1.8666666477112832,1.75
2.620689700531476,2.816425270783318
2.687499793112211,2.213592427947053
3.1666666666666665,2.3783782617343627
1.3076923076923077,2.0478262811494057
3.059524151302354,1.5076922462677869
1.9047618050743556,2.524999822983248
1.3636363970751864,2.2142856707657006
1.375,2.3818181357140906
2.681481635757643,2.858974427159509
2.8571430773386544,2.6136363288042586
1.1710524945181333,2.4999998476799523
2.934210326620909,3.5378154418978824
2.2127661474045603,1.3684211422958
2.7142856707657006,1.174418783913113
1.4166666853986,1.6923077561514432
1.839622549208252,1.4509803173732623
1.3333333333333333,1.7321431061125188
2.9374997879527776,2.916666797790201
1.1739130676651868,2.030302951866293
2.5833333146013997,3.538461336569892
1.3999999865130075,1.5599999438202488
1.4406781212373865,1.2244443487199437
5.477272806854749,2.1428573080039905
2.200000094408947,2.2894737448271925
2.066666508229509,1.5107142148933836
3.474474549196543,2.21052608705235
1.6571428655276628,3.2500001954979005
1.3333332584055992,1.9014083070315244
3.084745785594143,1.125
1.6999999178289082,1.0
1.7999997842081357,2.5714285714285716
3.968254012114255,1.3771930105384025
2.0384617346616274,1.2075471265325401
1.8857145104057422,3.2500004636153808
1.5000000963356612,2.218749840885518
1.5,2.9736843687938777
1.3000000067434963,1.1923077233301782
1.8750001105903153,1.1176471004665265
1.8571428571428572,2.2093022599335215
3.9354838244634696,2.2857142857142856
2.0,2.3333333333333335
3.0952384234865726,1.7424245467909547
2.7142855766633414,2.727272841011161
2.7285714320989665,1.4999998876083989
2.838235270439025,1.5555555555555556
2.03999999370864,3.7684205343886967
3.21052578113542,2.0659337006290888
2.3124999958349983,1.5772357633641703
1.9166666666666667,1.5000001123916011
3.2400000847412467,3.1428573080039905
2.6250000632202792,1.5774645995488719
2.641025664901269,1.8225805718579475
3.8,1.651376124071344
1.000000103746095,2.6344085424730923
2.409090738765125,1.240963884776627
4.777777777777778,1.1818181372330847
1.0833333146014,1.700000060691466
1.8620689842192626,1.6910112485134616
1.5333334470656423,3.5789476294266303
1.5217393727236161,2.1999998151850106
2.3846153656880413,2.6250000280979005
1.3939395328695567,1.4285714285714286
1.272727205849627,1.8749999450247907
1.1176469514876073,1.3541665556431643
2.5000002528811165,1.5454545343082713
1.6666668664739726,2.6666662837100823
1.2142857693346636,2.893616924717418
3.083333259288864,2.900763148249463
2.557376752166551,1.4444443786271421
2.2777776329797126,2.8
3.0917027245700375,2.2222224886319633
2.5,2.7681161349951724
1.6363634803157967,2.0
1.454545343082712,1.8461538780757216
2.634920185219055,1.6419753166826179
2.6000000745185265,1.0
1.7500001053367829,1.5555555555555556
2.555555739844002,1.0909090686165424
3.1282049967731815,2.1111110944605023
1.888889055394977,2.3333333333333335
1.7272727272727273,2.6308724958946965
3.852631570323742,4.0
3.3947368589335136,2.695652482338547
1.0555555472302511,2.5714285714285716
3.144329510614389,1.7142856804607915
3.2839507458137187,2.069767558517643
4.441666544923563,1.4693877504699469
3.3818184288785362,2.0
2.830188841973528,3.40944864105444
2.595744381514697,2.0000002997109587
1.220338995330498,2.962962920774937
1.875,1.490000003516977
2.651162471241331,2.6153844369359183
3.0,1.6799999855242422
2.029411869058242,2.545454404464096
2.227272792416109,6.120734558782664
1.6999999460520339,2.1935483769764748
1.875,2.3387976892618276
3.1714285838908056,2.5000002528811165
2.0,2.523256178519927
1.666666690443024,2.2499999578531473
2.22222218985926,2.0
1.7407406982898577,1.8918917193266052
2.695652194410978,2.0500000263881026
2.15384576125902,4.2549018120182085
1.4285714285714286,2.5476188932301183
1.5744680800716804,1.8983050205535739
2.278688457695169,1.3384615469703796
1.5384616342271646,2.8156028183849218
2.0000001348699246,4.924390463721569
2.2500000165568452,2.2068965599013595
3.5228757714721226,2.2857142857142856
4.072289317148561,1.5
2.0,3.083333259288864
1.2857142306653364,1.4444444444444444
3.395833039449333,4.080644588603974
2.5522385885584606,1.7321431061125188
1.454545343082712,3.2142856400452504
1.359375117533592,1.5909090572388578
1.1111111111111112,1.7777778110789955
1.1153845933027147,2.7741935541736
1.2666665048227683,1.6666666666666667
2.777778110789954,2.6666667614435844
2.0731709718100864,2.199999946052034
1.700000060691466,1.5428569919306523
2.4285714285714284,1.7142857693346636
1.5769232346067634,1.0714286540019953
3.3783786878705118,2.568181852640086
2.4222224885174453,1.5263158523435594
1.6999999460520339,2.3749999367797208
3.1666664044195976,2.3999996139797477
4.092307803271909,1.6875000041650015
2.3589744548323206,1.4285714285714286
2.454545220473695,3.1092897164475444
1.283464593075179,2.3333335896256298
4.044871831946231,3.3333333333333335
1.7333332954225664,2.3333335830924655
1.8181818627669153,2.118644213395121
1.1818182598421016,1.2500001264405582
3.428571341531401,3.5479456108468357
1.6999999460520339,2.461538373210859
2.8181818798651457,2.7333332243398782
2.304348005665739,1.3333333333333333
2.0,2.841463477957061
2.4068241319391097,1.2352941619200155
2.0185184453706317,1.0656933836656401
2.1666666666666665,2.8596491802608535
2.1666668865675316,5.040000534057617
2.052631445283855,1.8809522059659558
1.5384616342271646,2.581818255528697
2.479999873462405,1.2222222222222223
2.627906928182728,3.1886794007448356
1.0833334269930008,1.8888888888888888
4.4444449772639265,1.941176602068874
2.382352911863625,1.861445692841375
1.047619004099034,1.8653847419194554
2.624999951808667,1.0
4.228571483067104,1.0625000737569923
3.1063831338288708,1.1249999750840813
1.7692307133674872,2.132530289806706
3.090908615066324,2.1250001475139846
2.111111111111111,2.047618938459634
1.088607704735771,2.309523832543549
2.917647106671104,3.0
2.2777777474374994,1.5000001011524433
1.583333474698175,2.0
1.0,1.4666666307013558
1.7272728578852241,2.0
2.8823529411764706,2.0
2.5714285714285716,1.670454584955595
2.8955223565702157,1.9999998073286962
1.1205673307766657,1.888889055394977
2.1250001475139846,1.1293103984791821
1.0666665587707345,1.8750002133666195
1.3000000539479661,2.066666920979818
2.487804677468923,2.0232556603829184
1.8181818627669153,1.5714285714285714
1.1333332973680226,2.2857142857142856
3.0000002724783763,3.0000002247832023
2.583333296311102,1.1578948195421879
1.2500000561958005,1.8437500505199567
3.129032325292619,2.3846153656880413
2.2857142857142856,2.1818179824275816
1.888889055394977,1.4634147929326737
2.499999689013256,2.08695677524073
1.0,1.299999919078051
2.458333318409194,2.347826369771521
2.0333333873644897,3.333333732947945
2.5,2.8387099607877584
1.2500001264405582,1.5806450876401668
2.7500001904000304,1.2542373520348111
1.0714285507852175,3.0490794275048057
1.000000103746095,1.8611111166300596
1.1,2.1111110944605023
3.504587289515653,1.6923077561514432
1.9523809318654226,1.923076939901228
1.946428469297622,2.0769227417434197
3.4295299517096667,1.2954544446506504
1.384615304810696,1.7169811165618378
2.888889055394977,1.3333333333333333
2.8695647857376705,2.3999998921040677
2.0,1.454545485296065
4.235294403199039,2.6617645205384934
3.0,3.342857159459973
3.5135141032292103,2.2770267120563394
1.5,2.3076923076923075
2.0571428095072264,2.6503758802130837
2.3714285808433897,1.987012821157609
4.166666853986002,2.142857142857143
2.652173909762356,1.214285594605677
2.4871796477710824,1.5384616342271646
1.4999998876083989,2.4499999359146076
2.9649120334021704,1.5689654350525255
2.555555332164215,2.0000001348699246
1.0909090686165424,1.8571428571428572
3.8186276322512978,1.7857143158068873
1.1538462256703736,3.731958492678396
2.3235293751593704,1.697674511331874
3.6063828820108625,4.482992975967029
2.66666677582608,1.7622378329969046
1.8333333867275583,1.729411676371756
1.0,3.000000498611474
1.700000060691466,1.9473683959907229
3.078431794941973,1.454545343082712
1.1976744657412635,2.000000146337616
2.5975607727377628,1.4
2.5714285714285716,1.8333332324588119
2.1399998646776743,2.5232557416155643
2.7199998789640394,1.8999997572341525
2.0,1.2000000269739848
2.31914927560493,2.0652174060693986
2.5921055167836675,2.3571427413430146
1.5,2.2499999578531473
2.0,3.2999999606790005
2.9655170647362987,1.9906543660932443
4.171716897222273,1.8333333707972004
1.8181818627669153,1.1280000253222342
1.0769229492355885,1.7222222488761951
3.55789442638286,1.8571429552138843
2.1,1.66666662630775
2.8750000210734266,2.6666668664739723
1.272727205849627,2.200000094408947
2.2238807194429984,1.384615304810696
1.6363634803157967,1.6393441601608938
2.6666666666666665,1.1111111111111112
2.173912833142402,3.7718629295069768
3.047619143358194,1.375
2.0322578397389117,1.4629631313930946
2.0,2.545454411699254
1.6199997461049345,1.628930861219936
1.1818182598421016,1.0799999777566838
4.0441175865541075,5.133333565536781
2.7692308954130587,1.6551723022245597
3.299999514468305,2.57499980612451
1.7571427708456318,2.500000178343849
2.210526405094064,1.8999998900944712
1.6756757101425865,1.0
2.1276596027549544,1.75
2.0136054520878948,2.0
1.4166666853986,2.5909090146339318
3.083333426993001,1.9315069223452173
1.9666665460353305,2.2499999578531473
1.888889055394977,4.236111025366467
1.9090909090909092,1.8260869985867654
1.3999998921040677,2.4347826862364563
2.8586953609825327,1.6666667831733377
3.317073199165983,2.8842105409047956
1.272727205849627,1.4313725152155228
1.0,2.099999838156102
2.833333609766003,2.259999941896273
2.45454539432333,1.5294117180380902
2.068965596587338,2.4166664371288316
2.538461786641426,2.0675675570661345
1.1818182598421016,1.4500001492736556
2.2645159949164375,2.2222222222222223
2.315789306604819,1.2799998318722623
3.212121153525511,1.1428572020507606
2.3888888999267857,1.5000000842937056
4.0,1.388889055394977
